checking for RDTSCP instruction...Success.  Using RDTSCP for time
RDTSCP Timing Probe: 2450857997 ticks per second
=== WatchVrf - position + Object Console telemetry (R3 / groundwork 0.6) ===
    federation=CWIX-2024 appNumber=3588 duration=1460s sample=2s

[..] bridge.Start() - joining the federation...
Using MAK Technologies' RTI version 4.6.1 HLA 1516-2010 for Microsoft Visual C++ version 14.0 Release Mode.
Connected to RTI Assistant.
Loading Config File: C:\MAK\makRti4.6.1\rid.mtl
INFO[Util] 23:17:48.277 T:73544 MAK::DtInitializer::loadConfigScript: Loading config file: vrfLegion.lua
[OK] joined; discovering + sampling (POS,t,uuid,lat,lon,alt ; CON,t,uuid,level,msg ; TSK,t,marking,taskType ; RPT,t,text)...
POS,25.5,VRF_UUID:565978aa-bef8-0d4a-8196-9ef796c0c7a9,34.648732,-116.693338,1116.6
POS,25.5,VRF_UUID:5c2f7863-82c6-0347-aeeb-3c7f384687c8,34.648732,-116.693284,1116.6
POS,25.5,VRF_UUID:661fcd73-309b-124c-ad83-fbe83140100f,34.647629,-116.693388,1116.7
POS,25.5,VRF_UUID:67ebf225-9895-aa48-9226-391e90a43e23,34.647336,-116.693660,1116.8
POS,25.5,VRF_UUID:73205060-51db-b249-aedb-3aa7d4691682,34.646954,-116.693115,1116.4
POS,25.5,VRF_UUID:78ae6607-cd0d-cd41-bfea-acfc01d3d23e,34.648732,-116.693485,1116.7
POS,25.5,VRF_UUID:831ed4e3-50f3-d149-871b-6c57f85bc533,34.650082,-116.692571,1116.1
POS,25.5,VRF_UUID:9266929b-0fab-0348-b312-3db7beaba336,34.647629,-116.693388,1116.7
POS,25.5,VRF_UUID:94116430-3270-a642-b664-f9ac6dfa8eb1,34.647854,-116.693115,1116.5
POS,25.5,VRF_UUID:9b90ac04-de77-0c48-99fe-16bde727ac56,34.648732,-116.693231,1116.6
POS,25.5,VRF_UUID:9cfe1db6-097c-9648-9b91-c54b68a6528e,34.612731,-116.600759,1040.8
POS,25.5,VRF_UUID:b31af5b6-fc64-4e47-ad50-5882d94db69c,34.647854,-116.693115,1116.5
POS,25.5,VRF_UUID:b3609b2e-74ce-b446-a2b2-b78f3fed1d87,34.612281,-116.600215,1040.2
POS,25.5,VRF_UUID:b529c1f4-a3ee-4f4c-9ddb-9e457c140130,34.648304,-116.693660,1116.9
POS,25.5,VRF_UUID:b5827613-69e9-134d-91eb-eb2251238941,34.612956,-116.600487,1040.6
POS,25.5,VRF_UUID:b97e594b-5bee-7e47-b2c5-2e984f3f5b51,34.644591,-116.693388,1116.6
POS,25.5,VRF_UUID:bb84e0f1-4d4c-6249-9a82-50b7d7804f3f,34.613181,-116.600215,1040.4
POS,25.5,VRF_UUID:c67d723a-c012-ce47-8fff-62c08d080de8,34.647629,-116.693388,1116.7
POS,25.5,VRF_UUID:c725884b-c286-4948-8f59-8b59279dc754,34.650532,-116.694204,1117.3
POS,25.5,VRF_UUID:cde66adc-7a34-a14d-bd51-a3df4032e6a1,NaN,90.000000,NaN
