checking for RDTSCP instruction...Success.  Using RDTSCP for time
RDTSCP Timing Probe: 2446594491 ticks per second
=== WatchVrf - member-level position telemetry (UNIT_MOVEMENT_RESEARCH plan R3) ===
    federation=CWIX-2024 appNumber=3445 duration=90s sample=10s

[..] bridge.Start() - joining the federation...
Using MAK Technologies' RTI version 4.6.1 HLA 1516-2010 for Microsoft Visual C++ version 14.0 Release Mode.
Connected to RTI Assistant.
Loading Config File: C:\MAK\makRti4.6.1\rid.mtl
INFO[Util] 18:41:17.917 T:71220 MAK::DtInitializer::loadConfigScript: Loading config file: vrfLegion.lua
[OK] joined; discovering + sampling (CSV lines: POS,t,uuid,lat,lon,alt)...
POS,33.1,VRF_UUID:abbb26d4-e23b-ed47-80e3-bf210462d2ba,34.647606,-116.693360,1116.6
POS,33.1,VRF_UUID:ac1cffba-98d1-f544-b1bf-087248c53070,34.650085,-116.692570,1116.1
POS,33.1,VRF_UUID:b2c35fd2-4e8b-864e-acd0-bce1b550a47c,0.000000,0.000000,-6378137.0
POS,33.1,VRF_UUID:b550d348-7791-124a-9358-398997028cf8,34.647561,-116.693415,1116.7
POS,33.1,VRF_UUID:b9de7e71-0153-2047-b8e5-c19564086b26,34.648733,-116.693338,1116.6
POS,33.1,VRF_UUID:bf971447-b7ed-5942-83e0-30d761977c69,34.644362,-116.693115,1116.4
POS,33.1,VRF_UUID:cb150b0b-e14f-524c-ad29-cf75665a93d4,34.608416,-116.712685,1131.4
POS,33.1,VRF_UUID:cc0186a5-eb91-9f4c-be2c-9d3d717fb5b5,0.000000,0.000000,-6378137.0
POS,33.1,VRF_UUID:cde66adc-7a34-a14d-bd51-a3df4032e6a1,90.000000,-90.000000,0.0
POS,33.1,VRF_UUID:d30dead5-cc8c-6c43-a4e1-e413ee75bfa6,34.643911,-116.693660,1116.8
POS,33.1,VRF_UUID:d94a43c3-6824-564d-84c9-424f35894529,34.612978,-116.600514,1040.6
POS,33.1,VRF_UUID:dac337bd-b96a-4049-8bd4-61377bb15546,34.647561,-116.693415,1116.7
POS,33.1,VRF_UUID:dcbcba21-73de-714b-a437-dd82f0075979,34.650536,-116.693115,1116.5
POS,33.1,VRF_UUID:f34c72ff-a753-044f-967c-660c1a4e846d,34.650536,-116.694206,1117.3
POS,33.1,VRF_UUID:f864e51f-e571-704f-92e4-108201ec1049,NaN,-90.000000,NaN
POS,33.1,VRF_UUID:f8dfc49d-f3fa-5e42-b153-e789038bbfe0,34.647697,-116.693360,1116.6
POS,33.1,VRF_UUID:fa87ff56-1b51-7e4e-b26e-dd9d45fc11a6,0.000000,0.000000,-6378137.0
# t=33.1s reflected=82 readable=46
