checking for RDTSCP instruction...Success.  Using RDTSCP for time
RDTSCP Timing Probe: 2421422210 ticks per second
=== WatchVrf - member-level position telemetry (UNIT_MOVEMENT_RESEARCH plan R3) ===
    federation=CWIX-2024 appNumber=3454 duration=300s sample=15s

[..] bridge.Start() - joining the federation...
Using MAK Technologies' RTI version 4.6.1 HLA 1516-2010 for Microsoft Visual C++ version 14.0 Release Mode.
Connected to RTI Assistant.
Loading Config File: C:\MAK\makRti4.6.1\rid.mtl
INFO[Util] 20:12:48.609 T:66444 MAK::DtInitializer::loadConfigScript: Loading config file: vrfLegion.lua
[OK] joined; discovering + sampling (CSV lines: POS,t,uuid,lat,lon,alt)...
POS,3.1,VRF_UUID:07489575-6d22-aa48-a8a6-8e2793cea3b8,34.678342,-116.724526,1137.0
POS,3.1,VRF_UUID:0754951e-f418-f84f-9270-b700af577a68,34.683338,-116.725071,1137.0
POS,3.1,VRF_UUID:078da824-0d03-f340-b62e-045c9389962c,90.000000,-90.000000,0.0
POS,3.1,VRF_UUID:0793e4d2-f99e-e740-a1f4-872c70843f30,34.425482,-116.534924,933.7
POS,3.1,VRF_UUID:07a6646d-daac-534d-b982-beac88faf7c2,34.679985,-116.724799,1137.1
POS,3.1,VRF_UUID:07b078e2-0a2c-ab46-8269-496e36239b92,34.338183,-116.390273,874.7
POS,3.1,VRF_UUID:07d80ff5-6193-f45e-a7b5-32c36dcd8ed3,90.000000,-90.000000,0.0
POS,3.1,VRF_UUID:07ed85a9-2d09-3f41-bcfa-50d7bc05fbba,34.507734,-116.501546,920.5
POS,3.1,VRF_UUID:07ff7ea0-eae8-1e44-8daa-52ee25bf4af8,34.262327,-116.644701,1683.0
POS,3.1,VRF_UUID:080d242f-541a-ca40-abe3-b2aed64ae71b,34.367193,-116.513358,991.7
POS,3.1,VRF_UUID:0818eaba-025e-c94e-af86-11507a226bb4,34.679242,-116.724526,1136.9
POS,3.1,VRF_UUID:084a502e-5d54-8e4a-9dd5-8eb157ec0d08,34.681087,-116.724749,1137.0
POS,3.1,VRF_UUID:087c2104-eb6f-7e41-8765-550420f42538,34.265230,-116.644430,1661.6
POS,3.1,VRF_UUID:08a919bf-649e-4940-a8f7-91b2db36141e,34.677172,-116.725071,1137.4
POS,3.1,VRF_UUID:08eccefe-b361-f740-a7a1-b2f475ca1fd8,34.682888,-116.724799,1136.9
POS,3.1,VRF_UUID:09365029-c9d1-6a40-89be-011328398968,34.681087,-116.724896,1137.1
POS,3.1,VRF_UUID:0941f13a-2d49-2f44-ba0e-99d09e36bba8,34.428983,-116.484874,945.2
POS,3.1,VRF_UUID:09755bd3-1caf-3947-9c04-c40e8e0d7ef8,34.402203,-116.858944,1419.6
POS,3.1,VRF_UUID:099114ed-8525-f94a-b765-24af7e63faa9,34.338470,-116.515435,1019.0
POS,3.1,VRF_UUID:09a97bc9-0e2d-2e4e-8d27-23ad93e43630,34.474715,-116.557466,877.8
POS,3.1,VRF_UUID:09d8b37b-5631-a747-82f6-2011a4bd069e,34.429606,-116.701308,1015.7
POS,3.1,VRF_UUID:0a06cad0-9239-f94b-95aa-843e3c206305,34.490860,-116.614111,883.6
POS,3.1,VRF_UUID:0a0df765-ee02-7a47-b576-c1ad63998daa,34.427806,-116.701590,1021.9
POS,3.1,VRF_UUID:0a624a31-e2ac-824c-ab7a-9ea219d43879,34.413114,-116.340364,816.5
POS,3.1,VRF_UUID:0a6915e5-70b1-744e-9cce-dd45b89a6fb2,34.476965,-116.557727,879.8
POS,3.1,VRF_UUID:0a7d5be9-587f-ba4a-991a-0814da8d5557,34.405631,-116.474608,959.1
POS,3.1,VRF_UUID:0a8df384-a90f-d643-8763-06d7492791c9,34.679692,-116.725071,1137.3
POS,3.1,VRF_UUID:0afae760-34b2-9342-ba0e-4487e2c13f33,34.676272,-116.725071,1137.5
POS,3.1,VRF_UUID:0b0d40e6-ae0e-854a-aad7-0be9ef8fd5a5,34.496496,-116.669349,926.6
POS,3.1,VRF_UUID:0b1509e4-2ef9-6241-96ff-7017fc87fb22,34.681087,-116.724749,1137.0
POS,3.1,VRF_UUID:0b289174-f919-0146-aabf-2b1d9a59d9fe,34.423441,-116.701308,1035.7
POS,3.1,VRF_UUID:0b385adb-6099-5b40-81bb-01516ad6ac28,34.449364,-116.815966,1018.1
POS,3.1,VRF_UUID:0b5d922c-c2ef-0448-9501-ad3ab5df11c3,34.422062,-116.535739,937.5
POS,3.1,VRF_UUID:0ba4c618-854e-d949-88c7-c36818c6bf41,34.471482,-116.651466,875.6
POS,3.1,VRF_UUID:0c06a0e9-71d6-5f43-b728-e44054ba8863,34.407702,-116.474065,958.2
POS,3.1,VRF_UUID:0c1cffd3-6a4d-6e40-b0d3-7a9ff25c5e1b,34.273519,-116.447255,1088.9
POS,3.1,VRF_UUID:0c388e77-636d-d148-8797-69565da30f14,34.679692,-116.725071,1137.3
