checking for RDTSCP instruction...Success.  Using RDTSCP for time
RDTSCP Timing Probe: 2427792684 ticks per second
=== WatchVrf - member-level position telemetry (UNIT_MOVEMENT_RESEARCH plan R3) ===
    federation=CWIX-2024 appNumber=3433 duration=90s sample=15s

[..] bridge.Start() - joining the federation...
Using MAK Technologies' RTI version 4.6.1 HLA 1516-2010 for Microsoft Visual C++ version 14.0 Release Mode.
Connected to RTI Assistant.
Loading Config File: C:\MAK\makRti4.6.1\rid.mtl
INFO[Util] 13:42:40.232 T:65716 MAK::DtInitializer::loadConfigScript: Loading config file: vrfLegion.lua
[OK] joined; discovering + sampling (CSV lines: POS,t,uuid,lat,lon,alt)...
POS,3.1,VRF_UUID:1f0d38a6-4733-f442-8ea3-e8cf080409dc,34.410496,-116.335823,811.0
POS,3.1,VRF_UUID:1f1dfc9e-fa6f-f84a-966f-744e1969e4ed,34.681089,-116.724896,1137.1
POS,3.1,VRF_UUID:1f1e36d8-c9b2-b845-bb77-2757196a4876,34.676718,-116.724526,1137.1
POS,3.1,VRF_UUID:1f255377-a8dd-a848-aa71-ee015bf45aa5,34.215404,-116.529311,1465.7
POS,3.1,VRF_UUID:1f25e663-56c0-bd40-9854-59c100531a61,34.356840,-116.555145,1022.2
POS,3.1,VRF_UUID:1f356d12-83d5-1440-a3c2-9541f9ba9ada,34.336173,-116.515609,1021.9
POS,3.1,VRF_UUID:1f5e520b-ddd7-de4f-910f-428edc595a36,34.676718,-116.724526,1137.1
POS,3.1,VRF_UUID:1fa9e759-abd1-0146-ac70-841c2f21e8d5,34.402207,-116.860031,1421.9
POS,3.1,VRF_UUID:1fbf8d44-6aa9-7144-9f60-246848912a8a,34.420213,-116.536011,939.5
POS,3.1,VRF_UUID:1fd118f1-5ab3-444b-b6cb-7be41c62e583,34.468395,-116.644401,869.0
POS,3.1,VRF_UUID:1fe60755-a675-0e42-bf68-7c73b9740e66,34.681089,-116.724809,1137.0
POS,3.1,VRF_UUID:20066852-8813-9e47-8727-dc9424fa0ad3,34.468395,-116.644456,869.0
POS,3.1,VRF_UUID:2047dfba-b933-ec46-b183-aa903bf10dfd,34.381822,-116.685688,1143.6
POS,3.1,VRF_UUID:2064b35f-93d7-664f-8767-ed3d99a1175b,34.419609,-116.587693,929.7
POS,3.1,VRF_UUID:20746163-70cd-8246-9ff9-dfef955f0447,34.376831,-116.438395,934.2
POS,3.1,VRF_UUID:20753b37-15a1-cb4a-a4fd-e8c035336296,34.354950,-116.491996,991.4
POS,3.1,VRF_UUID:2096a646-9f49-fe4a-881f-afd76e82391e,34.414601,-116.328048,808.1
POS,3.1,VRF_UUID:20dcc9b0-95cc-9e47-acda-0b7a3c77cfc8,34.425486,-116.534923,933.7
POS,3.1,VRF_UUID:2116c33f-18a1-b64d-af1d-98ec0cb4e6ca,34.681089,-116.724642,1136.9
POS,3.1,VRF_UUID:2120a0dc-87db-ef4a-8b65-a02d726b5970,34.681089,-116.724896,1137.1
POS,3.1,VRF_UUID:21481d23-9373-0740-b6f8-8a40bce2a3c7,34.533032,-116.852262,987.8
POS,3.1,VRF_UUID:215da56f-0f27-a247-be37-2ac66ddee938,34.682892,-116.724799,1136.9
POS,3.1,VRF_UUID:218b2797-8e29-ac4e-b4a2-48cf509f0f38,34.321646,-116.480962,1028.3
POS,3.1,VRF_UUID:21924958-8811-7440-bc04-df55f2741ba2,34.676267,-116.725071,1137.5
POS,3.1,VRF_UUID:2195d92f-286f-a340-a8da-d9da5b667922,34.499466,-116.669893,931.8
